Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Total_Spend,Channel_Purchases,Total_Purchases,Discount_Purchase_Rate,Spend_Per_Purchase,Customer_Tenure_Days,Customer_Tenure_Years,Dependents,Has_Children,Age,Age_Group,Income_Bracket,Recency_Group,Category_Breadth,Preferred_Channel,Is_High_Value,No_Purchase_Record,Customer_Segment
6182,1984,Graduation,Together,26646.0,1,0,2014-10-02,26,11,4,20,10,3,5,2,2,0,4,6,0,0,53,6,8,0.25,6.625,65,0.2,1,1,30,18-30,Low Income,Recent,6,Store,0,0,Bargain Hunters
10432,1974,Graduation,Divorced,19346.0,1,0,2014-01-30,26,2,0,9,3,6,2,1,1,0,3,8,0,0,22,4,5,0.2,4.4,310,0.8,1,1,40,31-45,Low Income,Recent,5,Store,0,0,Family Customers
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,396,14,20,0.3,19.8,341,0.9,3,1,39,31-45,High Income,Recent,5,Store,0,0,Bargain Hunters
4220,1970,PhD,Married,59892.0,0,1,2013-02-11,26,73,0,13,0,1,0,1,2,1,3,3,0,0,87,6,7,0.14285714285714285,12.428571428571429,663,1.8,1,1,44,31-45,High Income,Recent,3,Store,0,0,Family Customers
4141,1965,Graduation,Together,71613.0,0,0,2013-08-21,26,426,49,127,111,21,42,1,8,2,10,4,0,0,776,20,21,0.047619047619047616,36.95238095238095,472,1.3,0,0,49,46-60,Very High Income,Recent,6,Store,0,0,General Customers
1940,1986,Graduation,Married,25252.0,1,0,2013-12-07,26,1,3,4,2,2,6,1,1,0,2,8,0,0,18,3,4,0.25,4.5,364,1.0,1,1,28,18-30,Low Income,Recent,6,Store,0,0,Bargain Hunters
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,1,0,140,7,11,0.36363636363636365,12.727272727272727,526,1.4,2,1,39,31-45,Mid Income,Recent,6,Store,0,0,Bargain Hunters
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,36,4,5,0.2,7.2,527,1.4,1,1,35,31-45,Low Income,Recent,6,Store,0,0,Family Customers
1361,1974,Master,Married,82584.0,0,0,2013-04-06,26,1076,68,103,29,91,68,1,3,4,8,1,1,0,1435,15,16,0.0625,89.6875,609,1.7,0,0,40,31-45,Very High Income,Recent,6,Store,1,0,General Customers
9422,1989,Graduation,Married,38360.0,1,0,2013-05-31,26,36,2,42,20,21,10,2,2,1,4,3,0,0,131,7,9,0.2222222222222222,14.555555555555555,554,1.5,1,1,25,18-30,Mid Income,Recent,6,Store,0,0,Family Customers
1081,1957,PhD,Married,75283.0,1,2,2013-03-27,26,733,9,180,12,19,66,11,6,3,5,4,0,0,1019,14,25,0.44,40.76,619,1.7,3,1,57,46-60,Very High Income,Recent,6,Web,0,0,Digital Shoppers
7458,1956,Master,Together,34941.0,1,1,2013-06-03,26,39,2,25,4,3,24,2,3,0,3,8,0,0,97,6,8,0.25,12.125,551,1.5,2,1,58,46-60,Low Income,Recent,6,Web,0,0,Digital Shoppers
1012,1952,Graduation,Single,61823.0,0,1,2013-02-18,26,523,7,134,37,14,169,4,8,2,10,7,0,0,884,20,24,0.16666666666666666,36.833333333333336,656,1.8,1,1,62,60+,High Income,Recent,6,Store,0,0,Family Customers
5453,1956,Master,Married,90226.0,0,0,2012-09-26,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,2352,23,24,0.041666666666666664,98.0,801,2.2,0,0,58,46-60,Very High Income,Recent,6,Store,1,0,General Customers
6818,1974,Graduation,Married,44989.0,0,1,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6,0,0,369,11,16,0.3125,23.0625,727,2.0,1,1,40,31-45,Mid Income,Recent,5,Web,0,0,Digital Shoppers
7807,1974,Graduation,Married,44989.0,0,1,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6,0,0,369,11,16,0.3125,23.0625,727,2.0,1,1,40,31-45,Mid Income,Recent,5,Web,0,0,Digital Shoppers
7532,1980,Graduation,Married,43586.0,0,1,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8,0,0,132,7,10,0.3,13.2,828,2.3,1,1,34,31-45,Mid Income,Recent,5,Store,0,0,Bargain Hunters
8346,1974,Graduation,Single,32233.0,1,0,2012-08-19,26,138,15,35,25,11,72,2,6,2,2,9,1,0,296,10,12,0.16666666666666666,24.666666666666668,839,2.3,1,1,40,31-45,Low Income,Recent,6,Web,0,0,Digital Shoppers
5564,1969,Graduation,Together,62882.0,0,1,2012-09-08,26,509,133,497,78,24,97,2,7,5,6,4,0,0,1338,18,20,0.1,66.9,819,2.2,1,1,45,31-45,High Income,Recent,6,Web,1,0,High-Value Active Catalog/Web
3267,1963,Master,Together,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,0,608,17,20,0.15,30.4,164,0.4,1,1,51,46-60,High Income,Recent,3,Web,0,0,Digital Shoppers
3091,1981,2n Cycle,Together,75774.0,1,0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4,0,0,823,20,21,0.047619047619047616,39.19047619047619,304,0.8,1,1,33,31-45,Very High Income,Recent,6,Store,0,0,Family Customers
762,1981,2n Cycle,Together,75774.0,1,0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4,0,0,823,20,21,0.047619047619047616,39.19047619047619,304,0.8,1,1,33,31-45,Very High Income,Recent,6,Store,0,0,Family Customers
8029,1988,Master,Single,90247.0,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,1,0,1621,14,15,0.06666666666666667,108.06666666666666,221,0.6,0,0,26,18-30,Very High Income,Recent,6,Store,1,0,General Customers
4376,1960,2n Cycle,Single,32218.0,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,93,6,7,0.14285714285714285,13.285714285714286,294,0.8,0,0,54,46-60,Low Income,Recent,6,Store,0,0,General Customers
10981,1988,Graduation,Married,84219.0,0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,1198,17,18,0.05555555555555555,66.55555555555556,307,0.8,0,0,26,18-30,Very High Income,Recent,6,Store,1,0,General Customers
486,1988,Graduation,Married,84219.0,0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,1198,17,18,0.05555555555555555,66.55555555555556,307,0.8,0,0,26,18-30,Very High Income,Recent,6,Store,1,0,General Customers
1158,1966,Graduation,Divorced,48877.0,0,1,2014-05-01,27,102,1,15,2,0,24,1,3,0,4,7,0,0,144,7,8,0.125,18.0,219,0.6,1,1,48,46-60,Mid Income,Recent,5,Store,0,0,Family Customers
9119,1950,Graduation,Together,60905.0,0,1,2013-05-12,27,208,17,76,36,17,38,2,3,3,7,2,0,0,392,13,15,0.13333333333333333,26.133333333333333,573,1.6,1,1,64,60+,High Income,Recent,6,Store,0,0,Family Customers
6694,1964,Graduation,Married,75236.0,0,1,2013-11-25,27,438,66,400,12,38,114,1,8,3,13,4,0,0,1068,24,25,0.04,42.72,376,1.0,1,1,50,46-60,Very High Income,Recent,6,Store,1,0,Family Customers
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,0,0,421,17,18,0.05555555555555555,23.38888888888889,383,1.0,0,0,61,60+,High Income,Recent,6,Catalog,0,0,Catalog Shoppers
10140,1983,PhD,Together,70123.0,0,0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,0,1727,16,17,0.058823529411764705,101.58823529411765,434,1.2,0,0,31,31-45,Very High Income,Recent,3,Catalog,1,0,High-Value Active Catalog/Web
2286,1962,Graduation,Single,50785.0,1,1,2013-10-09,27,64,1,21,0,1,27,2,2,1,3,6,0,0,114,6,8,0.25,14.25,423,1.2,2,1,52,46-60,Mid Income,Recent,5,Store,0,0,Bargain Hunters
8420,1970,2n Cycle,Married,15315.0,0,0,2013-03-08,27,7,4,13,15,8,17,2,2,0,4,5,0,0,64,6,8,0.25,8.0,638,1.7,0,0,44,31-45,Low Income,Recent,6,Store,0,0,Bargain Hunters
10065,1970,2n Cycle,Married,15315.0,0,0,2013-03-08,27,7,4,13,15,8,17,2,2,0,4,5,0,0,64,6,8,0.25,8.0,638,1.7,0,0,44,31-45,Low Income,Recent,6,Store,0,0,Bargain Hunters
1029,1970,PhD,Together,64413.0,0,1,2013-01-08,27,200,5,44,0,10,20,1,5,1,5,5,0,0,279,11,12,0.08333333333333333,23.25,697,1.9,1,1,44,31-45,High Income,Recent,5,Web,0,0,Digital Shoppers
4207,1981,PhD,Married,87171.0,0,0,2013-01-05,27,1001,44,107,58,44,44,1,6,7,11,2,0,0,1298,24,25,0.04,51.92,700,1.9,0,0,33,31-45,Very High Income,Recent,6,Store,1,0,General Customers
10277,1961,Graduation,Single,30081.0,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,42,4,5,0.2,8.4,653,1.8,1,1,53,46-60,Low Income,Recent,3,Store,0,0,Family Customers
4436,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,137,7,8,0.125,17.125,654,1.8,0,0,38,31-45,Low Income,Recent,6,Store,0,0,General Customers
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,137,7,8,0.125,17.125,654,1.8,0,0,38,31-45,Low Income,Recent,6,Store,0,0,General Customers
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,0,0,982,14,16,0.125,61.375,660,1.8,1,1,48,46-60,High Income,Recent,5,Web,0,0,Digital Shoppers
10390,1959,2n Cycle,Married,26887.0,0,1,2013-10-02,27,6,7,4,3,4,6,1,1,0,3,6,0,0,30,4,5,0.2,6.0,430,1.2,1,1,55,46-60,Low Income,Recent,6,Store,0,0,Family Customers
2574,1977,PhD,Married,61996.0,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,1,0,1230,18,21,0.14285714285714285,58.57142857142857,674,1.8,1,1,37,31-45,High Income,Recent,4,Store,1,0,Family Customers
709,1952,Graduation,Divorced,51537.0,0,1,2012-09-12,27,787,20,204,0,0,92,3,2,2,11,8,0,0,1103,15,18,0.16666666666666666,61.27777777777778,815,2.2,1,1,62,60+,High Income,Recent,4,Store,1,0,Family Customers
5955,1962,Graduation,Together,72025.0,0,0,2012-11-17,27,833,33,549,151,133,233,1,4,3,8,3,0,0,1932,15,16,0.0625,120.75,749,2.1,0,0,52,46-60,Very High Income,Recent,6,Store,1,0,General Customers
8486,1971,Master,Together,30538.0,1,0,2012-01-10,27,284,0,52,8,3,20,4,9,0,4,10,0,0,367,13,17,0.23529411764705882,21.58823529411765,1061,2.9,1,1,43,31-45,Low Income,Recent,5,Web,0,0,Digital Shoppers
10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,1345,17,19,0.10526315789473684,70.78947368421052,798,2.2,0,0,23,18-30,High Income,Recent,5,Store,1,0,General Customers
6652,1965,Graduation,Married,77343.0,0,0,2014-09-06,28,227,151,573,98,54,31,1,3,4,9,1,0,0,1134,16,17,0.058823529411764705,66.70588235294117,91,0.2,0,0,49,46-60,Very High Income,Recent,6,Store,1,0,General Customers
8746,1989,Graduation,Married,75433.0,1,0,2014-05-04,28,800,0,297,0,34,57,2,2,5,10,6,0,0,1188,17,19,0.10526315789473684,62.526315789473685,216,0.6,1,1,25,18-30,Very High Income,Recent,4,Store,1,0,Family Customers
4686,1962,PhD,Widow,82571.0,0,0,2014-02-04,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1686,24,24,0.0,70.25,305,0.8,0,0,52,46-60,Very High Income,Recent,6,Store,1,0,General Customers
3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,198,8,10,0.2,19.8,252,0.7,1,1,60,46-60,High Income,Recent,6,Store,0,0,Family Customers
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,0,0,44,4,5,0.2,8.8,256,0.7,1,1,31,31-45,Mid Income,Recent,3,Store,0,0,Family Customers
4444,1972,Graduation,Married,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,61,5,6,0.16666666666666666,10.166666666666666,257,0.7,1,1,42,31-45,Low Income,Recent,5,Store,0,0,Family Customers
498,1970,Graduation,Single,30015.0,1,0,2014-02-02,28,25,0,22,2,3,5,2,1,0,4,5,0,0,57,5,7,0.2857142857142857,8.142857142857142,307,0.8,1,1,44,31-45,Low Income,Recent,5,Store,0,0,Bargain Hunters
8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,71,5,6,0.16666666666666666,11.833333333333334,317,0.9,1,1,34,31-45,Low Income,Recent,6,Store,0,0,Family Customers
2826,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,37,5,7,0.2857142857142857,5.285714285714286,404,1.1,3,1,47,46-60,Low Income,Recent,4,Store,0,0,Bargain Hunters
6222,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,37,5,7,0.2857142857142857,5.285714285714286,404,1.1,3,1,47,46-60,Low Income,Recent,4,Store,0,0,Bargain Hunters
7352,1957,Graduation,Married,55267.0,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,405,13,17,0.23529411764705882,23.823529411764707,411,1.1,1,1,57,46-60,High Income,Recent,6,Store,0,0,Family Customers
10928,1958,Graduation,Together,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,599,15,17,0.11764705882352941,35.23529411764706,446,1.2,1,1,56,46-60,High Income,Recent,6,Web,0,0,Digital Shoppers
10736,1971,Graduation,Single,72258.0,0,1,2013-12-09,28,522,0,522,227,120,134,2,6,9,5,2,0,0,1525,20,22,0.09090909090909091,69.31818181818181,362,1.0,1,1,43,31-45,Very High Income,Recent,5,Catalog,1,0,High-Value Active Catalog/Web
10163,1984,PhD,Single,82733.0,0,0,2013-10-09,28,712,50,420,65,38,38,1,8,4,7,4,1,0,1323,19,20,0.05,66.15,423,1.2,0,0,30,18-30,Very High Income,Recent,6,Web,1,0,High-Value Active Catalog/Web
6168,1963,Graduation,Divorced,45146.0,1,1,2013-07-15,28,33,0,5,0,0,15,2,1,1,2,4,0,0,53,4,6,0.3333333333333333,8.833333333333334,509,1.4,2,1,51,46-60,Mid Income,Recent,3,Store,0,0,Bargain Hunters
4656,1990,2n Cycle,Single,51250.0,1,0,2013-03-30,28,342,32,230,34,32,40,5,10,5,4,9,0,0,710,19,24,0.20833333333333334,29.583333333333332,616,1.7,1,1,24,18-30,Mid Income,Recent,6,Web,0,0,Digital Shoppers
626,1951,Graduation,Married,32871.0,1,1,2013-09-03,28,22,2,12,0,2,5,1,1,0,3,4,0,0,43,4,5,0.2,8.6,459,1.3,2,1,63,60+,Low Income,Recent,5,Store,0,0,Family Customers
3870,1978,2n Cycle,Together,63855.0,0,0,2013-09-02,28,359,35,314,93,116,89,1,7,3,13,4,0,0,1006,23,24,0.041666666666666664,41.916666666666664,460,1.3,0,0,36,31-45,High Income,Recent,6,Store,0,0,General Customers
6299,1968,PhD,Divorced,42564.0,0,1,2013-02-01,28,324,48,186,39,18,198,6,6,8,4,7,1,0,813,18,24,0.25,33.875,673,1.8,1,1,46,46-60,Mid Income,Recent,6,Catalog,0,0,Catalog Shoppers
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,429,13,17,0.23529411764705882,25.235294117647058,722,2.0,1,1,42,31-45,Mid Income,Recent,6,Web,0,0,Digital Shoppers
9973,1963,Graduation,Married,50437.0,0,2,2012-10-17,28,370,9,92,6,9,4,3,7,1,8,7,0,0,490,16,19,0.15789473684210525,25.789473684210527,780,2.1,2,1,51,46-60,Mid Income,Recent,6,Store,0,0,Family Customers
4299,1960,Graduation,Together,70971.0,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,1,0,1825,27,34,0.20588235294117646,53.6764705882353,806,2.2,1,1,54,46-60,Very High Income,Recent,6,Web,1,0,High-Value Active Catalog/Web
10971,1977,Graduation,Single,37774.0,2,0,2012-03-09,28,173,8,107,7,2,176,4,7,2,3,9,1,1,473,12,16,0.25,29.5625,1002,2.7,2,1,37,31-45,Mid Income,Recent,6,Web,0,0,Digital Shoppers
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,9,0,15,1.0,0.6,166,0.5,2,1,51,46-60,Low Income,Recent,5,No Channel Purchase,0,0,Bargain Hunters
6679,1966,Graduation,Single,33279.0,0,0,2014-12-06,29,10,3,3,0,0,0,1,0,0,3,3,0,0,16,3,4,0.25,4.0,0,0.0,0,0,48,46-60,Low Income,Recent,3,Store,0,0,Bargain Hunters
5961,1978,Graduation,Married,42693.0,1,0,2014-07-06,29,8,4,20,6,3,16,1,1,0,3,5,0,0,57,4,5,0.2,11.4,153,0.4,1,1,36,31-45,Mid Income,Recent,6,Store,0,0,Family Customers
6255,1952,Master,Together,70545.0,0,1,2014-03-06,29,138,39,63,55,18,21,1,4,1,7,2,0,0,334,12,13,0.07692307692307693,25.692307692307693,275,0.8,1,1,62,60+,Very High Income,Recent,6,Store,0,0,Family Customers
8614,1957,Graduation,Widow,65486.0,0,1,2014-12-05,29,245,19,125,37,67,14,1,4,2,10,2,0,0,507,16,17,0.058823529411764705,29.823529411764707,1,0.0,1,1,57,46-60,High Income,Recent,6,Store,0,0,Family Customers
7828,1981,Master,Together,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,818,11,12,0.08333333333333333,68.16666666666667,220,0.6,0,0,33,31-45,Very High Income,Recent,6,Store,0,0,General Customers
1277,1960,Graduation,Together,78468.0,0,0,2014-09-04,29,434,22,388,104,22,34,1,10,7,10,4,0,0,1004,27,28,0.03571428571428571,35.857142857142854,93,0.3,0,0,54,46-60,Very High Income,Recent,6,Web,0,0,Digital Shoppers
3595,1963,Graduation,Together,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,1138,26,28,0.07142857142857142,40.642857142857146,281,0.8,1,1,51,46-60,Very High Income,Recent,6,Store,1,0,Family Customers
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,2525,17,18,0.05555555555555555,140.27777777777777,296,0.8,0,0,23,18-30,Very High Income,Recent,6,Store,1,0,General Customers
5350,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,1,0,2525,17,18,0.05555555555555555,140.27777777777777,296,0.8,0,0,23,18-30,Very High Income,Recent,6,Store,1,0,General Customers
4137,1948,Graduation,Together,70666.0,0,0,2013-06-12,29,398,40,367,119,122,30,1,7,4,4,4,0,0,1076,15,16,0.0625,67.25,542,1.5,0,0,66,60+,Very High Income,Recent,6,Web,1,0,High-Value Active Catalog/Web
6357,1959,2n Cycle,Divorced,59052.0,0,1,2013-11-17,29,230,35,75,63,57,31,3,7,1,7,5,0,0,491,15,18,0.16666666666666666,27.27777777777778,384,1.1,1,1,55,46-60,High Income,Recent,6,Web,0,0,Digital Shoppers
9316,1952,Basic,Together,13084.0,0,0,2013-02-11,29,2,0,7,3,7,10,1,1,0,3,6,0,0,29,4,5,0.2,5.8,663,1.8,0,0,62,60+,Low Income,Recent,5,Store,0,0,General Customers
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,236,10,12,0.16666666666666666,19.666666666666668,412,1.1,1,1,65,60+,Mid Income,Recent,6,Store,0,0,Family Customers
153,1953,Graduation,Divorced,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,46,4,5,0.2,9.2,415,1.1,0,0,61,60+,Low Income,Recent,6,Store,0,0,General Customers
10524,1963,Master,Divorced,49476.0,0,1,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,0,0,795,18,22,0.18181818181818182,36.13636363636363,534,1.5,1,1,51,46-60,Mid Income,Recent,6,Catalog,0,0,Catalog Shoppers
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,749,19,24,0.20833333333333334,31.208333333333332,537,1.5,2,1,49,46-60,High Income,Recent,6,Web,0,0,Digital Shoppers
2036,1973,PhD,Together,57906.0,0,1,2013-11-06,29,243,11,119,10,3,15,3,4,2,8,4,0,0,401,14,17,0.17647058823529413,23.58823529411765,395,1.1,1,1,41,31-45,High Income,Recent,6,Store,0,0,Family Customers
9495,1982,Graduation,Together,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0,1149,16,17,0.058823529411764705,67.58823529411765,488,1.3,0,0,32,31-45,Very High Income,Recent,6,Catalog,1,0,High-Value Active Catalog/Web
2631,1982,Graduation,Together,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0,1149,16,17,0.058823529411764705,67.58823529411765,488,1.3,0,0,32,31-45,Very High Income,Recent,6,Catalog,1,0,High-Value Active Catalog/Web
6312,1959,Graduation,Married,65031.0,0,1,2013-03-17,29,258,107,291,84,37,86,4,10,3,13,7,0,0,863,26,30,0.13333333333333333,28.766666666666666,629,1.7,1,1,55,46-60,High Income,Recent,6,Store,0,0,Family Customers
615,1960,Graduation,Together,30507.0,0,0,2013-11-03,29,65,36,74,38,20,110,1,5,1,4,7,0,0,343,10,11,0.09090909090909091,31.181818181818183,398,1.1,0,0,54,46-60,Low Income,Recent,6,Web,0,0,Digital Shoppers
4406,1970,Graduation,Together,67419.0,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,1471,21,25,0.16,58.84,689,1.9,1,1,44,31-45,High Income,Recent,6,Web,1,0,High-Value Active Catalog/Web
10061,1950,Graduation,Married,59462.0,0,1,2013-05-01,29,724,17,143,0,8,196,2,9,2,12,7,0,0,1088,23,25,0.08,43.52,584,1.6,1,1,64,60+,High Income,Recent,5,Store,1,0,Family Customers
10619,1994,Graduation,Single,95529.0,0,0,2012-03-12,29,770,29,890,250,27,24,1,7,3,7,3,1,0,1990,17,18,0.05555555555555555,110.55555555555556,999,2.7,0,0,20,18-30,Very High Income,Recent,6,Web,1,0,High-Value Active Catalog/Web
4945,1953,Graduation,Widow,53653.0,0,0,2012-07-11,29,815,10,239,28,10,108,2,10,4,12,6,0,0,1210,26,28,0.07142857142857142,43.214285714285715,878,2.4,0,0,61,60+,High Income,Recent,6,Store,1,0,General Customers
1777,1980,Basic,Married,25965.0,0,0,2012-07-09,29,2,2,11,41,7,11,1,2,0,3,8,0,0,74,5,6,0.16666666666666666,12.333333333333334,880,2.4,0,0,34,31-45,Low Income,Recent,6,Store,0,0,General Customers
4023,1970,Graduation,Married,22979.0,1,0,2012-06-09,29,16,17,19,20,21,22,3,3,2,2,8,1,0,115,7,10,0.3,11.5,910,2.5,1,1,44,31-45,Low Income,Recent,6,Web,0,0,Digital Shoppers
7922,1951,PhD,Single,64950.0,0,1,2012-12-08,29,819,0,72,12,0,63,2,11,2,10,7,0,0,966,23,25,0.08,38.64,728,2.0,1,1,63,60+,High Income,Recent,4,Web,0,0,Digital Shoppers
10699,1985,Graduation,Married,44322.0,1,0,2014-06-16,30,46,0,40,3,0,3,2,3,0,3,8,0,0,92,6,8,0.25,11.5,173,0.5,1,1,29,18-30,Mid Income,Recent,4,Web,0,0,Digital Shoppers
7516,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,45,5,6,0.16666666666666666,7.5,198,0.5,1,1,31,31-45,Low Income,Recent,6,Store,0,0,Family Customers
3129,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,45,5,6,0.16666666666666666,7.5,198,0.5,1,1,31,31-45,Low Income,Recent,6,Store,0,0,Family Customers
5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,0,0,761,18,20,0.1,38.05,260,0.7,1,1,37,31-45,High Income,Recent,6,Web,0,0,Digital Shoppers
2186,1977,2n Cycle,Together,82326.0,0,0,2014-10-03,30,938,142,754,159,81,183,1,5,10,6,2,1,0,2257,21,22,0.045454545454545456,102.5909090909091,64,0.2,0,0,37,31-45,Very High Income,Recent,6,Catalog,1,0,High-Value Active Catalog/Web
10548,1995,Graduation,Single,71163.0,0,0,2014-09-03,30,283,17,372,138,106,44,1,3,8,12,1,0,0,960,23,24,0.041666666666666664,40.0,94,0.3,0,0,19,18-30,Very High Income,Recent,6,Store,0,0,General Customers
6384,1978,Graduation,Divorced,71022.0,0,1,2014-11-02,30,909,12,278,0,12,242,3,5,2,11,8,0,0,1453,18,21,0.14285714285714285,69.19047619047619,34,0.1,1,1,36,31-45,Very High Income,Recent,5,Store,1,0,Family Customers
2625,1954,2n Cycle,Single,42607.0,0,1,2013-11-17,30,156,29,56,30,32,47,2,3,2,7,3,0,0,350,12,14,0.14285714285714285,25.0,384,1.1,1,1,60,46-60,Mid Income,Recent,6,Store,0,0,Family Customers
1676,1975,Graduation,Married,43057.0,0,1,2013-10-30,30,213,2,44,0,2,5,4,4,2,5,5,0,0,266,11,15,0.26666666666666666,17.733333333333334,402,1.1,1,1,39,31-45,Mid Income,Recent,5,Store,0,0,Bargain Hunters
5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,0,0,224,8,10,0.2,22.4,412,1.1,1,1,39,31-45,Mid Income,Recent,5,Web,0,0,Digital Shoppers
6859,1987,Graduation,Single,29236.0,1,0,2013-08-10,30,37,4,24,16,9,9,2,4,0,3,9,0,0,99,7,9,0.2222222222222222,11.0,483,1.3,1,1,27,18-30,Low Income,Recent,6,Web,0,0,Digital Shoppers
271,1969,Graduation,Widow,40590.0,1,1,2013-02-10,30,154,0,50,6,11,37,5,3,4,3,6,0,0,258,10,15,0.3333333333333333,17.2,664,1.8,2,1,45,31-45,Mid Income,Recent,5,Catalog,0,0,Catalog Shoppers
7699,1969,Graduation,Widow,40590.0,1,1,2013-02-10,30,154,0,50,6,11,37,5,3,4,3,6,0,0,258,10,15,0.3333333333333333,17.2,664,1.8,2,1,45,31-45,Mid Income,Recent,5,Catalog,0,0,Catalog Shoppers
7832,1959,Master,Married,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1526,22,23,0.043478260869565216,66.34782608695652,465,1.3,1,1,55,46-60,Very High Income,Recent,5,Web,1,0,High-Value Active Catalog/Web
938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,0,0,87,5,7,0.2857142857142857,12.428571428571429,494,1.4,2,1,33,31-45,Mid Income,Recent,6,Web,0,0,Digital Shoppers
7873,1973,PhD,Together,63516.0,1,1,2013-06-07,30,141,11,114,15,14,5,4,4,1,7,5,0,0,300,12,16,0.25,18.75,547,1.5,2,1,41,31-45,High Income,Recent,6,Store,0,0,Bargain Hunters
